29	54
55	95
74	35
46	92
60	74
42	87
99	56
20	29
66	49
75	1
24	36
5	98
60	17
24	7
8	49
73	86
76	77
91	23
54	45
13	52
6	47
33	82
98	32
66	3
82	29
54	89
50	50
86	90
32	87
80	1
16	79
25	87
36	74
11	77
61	51
52	63
12	29
2	95
28	14
8	9
87	55
34	54
82	50
31	99
92	21
68	29
10	52
60	37
64	29
12	21
26	61
14	90
36	86
46	50
36	93
57	64
99	34
99	14
19	31
92	72
94	45
97	30
52	40
10	50
12	11
42	97
74	99
99	40
26	95
56	98
10	56
4	47
96	22
28	14
60	23
75	16
58	66
76	95
29	59
48	75
48	92
19	31
48	12
76	63
84	15
91	73
9	92
92	10
51	86
80	8
4	1
24	62
37	90
78	87
59	46
19	63
56	77
21	29
80	44
48	74
82	18
57	34
19	8
36	31
48	92
67	52
17	95
63	68
62	90
81	19
35	85
16	94
52	95
94	88
59	67
81	11
81	70
80	3
15	11
9	6
83	61
11	62
1	63
6	2
63	15
19	74
68	7
19	22
58	80
26	7
6	2
31	8
48	46
56	75
34	20
49	40
95	34
63	23
18	60
45	23
57	54
86	82
83	82
48	35
46	13
30	94
84	47
38	16
2	88
10	53
77	19
15	15
51	93
5	91
46	26
19	33
85	30
36	64
63	94
83	58
5	10
70	87
66	56
90	39
84	95
80	73
99	97
1	54
96	28
21	84
69	46
84	96
21	57
18	72
40	57
73	33
27	52
94	85
98	5
21	13
5	31
38	41
53	38
47	88
81	18
73	36
88	95
19	29
33	32
86	61
95	25
93	96
59	22
45	46
70	91
42	36
48	21
49	44
59	61
85	74
13	46
8	74
68	32
71	21
22	18
93	67
16	14
93	76
67	16
12	67
29	5
62	69
32	1
3	15
79	5
36	67
33	16
86	65
1	37
9	40
15	36
50	95
49	32
2	41
71	10
68	98
25	92
70	74
3	84
13	61
81	85
14	89
11	61
20	20
81	23
36	48
24	39
80	23
46	99
12	72
68	59
47	36
42	49
89	36
33	93
7	94
39	18
41	12
64	46
10	2
2	86
69	28
94	84
54	25
52	29
88	33
35	87
22	94
28	16
84	22
78	36
54	7
96	82
18	33
78	95
69	69
80	2
86	3
55	44
2	6
86	9
59	24
86	5
34	16
12	23
100	65
100	49
5	24
4	82
52	59
56	55
6	73
68	91
39	54
19	90
72	33
26	19
64	72
50	54
25	81
83	22
9	27
39	75
80	69
27	94
62	80
90	33
43	81
50	42
69	40
40	83
33	29
23	29
100	29
88	2
53	51
34	98
22	44
1	93
42	96
21	43
25	26
64	43
98	16
77	68
71	94
36	76
25	34
66	13
45	64
4	52
44	47
53	32
79	67
77	31
74	34
59	43
1	92
93	46
84	18
97	27
33	81
93	17
28	42
10	15
81	78
57	33
53	43
49	66
23	94
75	95
66	84
6	58
90	56
89	59
19	64
62	90
48	53
37	89
6	26
21	60
11	40
68	69
13	6
1	53
76	16
94	59
95	36
87	90
55	66
96	97
28	56
91	30
22	91
96	27
71	49
78	96
5	62
3	49
20	100
89	81
73	100
78	33
6	25
8	25
58	89
1	14
18	43
37	36
46	35
41	19
7	24
48	19
84	8
81	94
70	47
86	90
30	26
23	10
72	70
90	64
25	21
100	84
81	27
16	85
24	63
5	47
35	15
57	27
57	10
61	51
21	26
68	67
94	79
34	15
51	54
93	32
39	86
51	21
14	78
98	37
76	19
22	9
16	2
73	15
85	39
37	54
88	41
22	48
13	73
62	71
82	95
32	74
31	97
34	26
4	22
86	45
82	77
65	73
48	90
13	3
58	97
79	38
5	7
3	94
60	92
81	5
33	80
43	67
61	47
22	95
77	67
94	11
94	51
31	36
17	98
91	98
70	94
79	3
32	36
62	34
60	76
30	8
55	39
37	28
31	3
11	9
8	6
98	54
9	83
76	61
85	64
63	25
53	33
16	94
51	63
32	45
7	82
20	64
33	84
29	51
74	12
88	11
94	41
26	25
91	29
11	74
10	67
48	66
77	92
14	67
38	25
92	4
9	30
74	50
6	72
53	72
61	6
50	12
74	62
56	56
28	54
7	54
76	61
97	33
62	18
28	74
81	88
59	5
15	92
10	55
33	99
38	61
33	31
67	3
92	20
69	25
89	9
2	88
69	2
47	23
58	19
62	38
53	53
35	97
82	14
72	100
92	98
67	9
31	78
77	78
61	86
76	97
33	14
87	95
47	32
42	75
38	27
82	29
39	52
94	66
7	98
21	27
63	39
14	69
92	62
37	27
66	98
61	85
25	42
24	80
2	14
87	56
9	55
39	95
71	53
88	12
50	26
78	39
39	58
22	34
22	52
21	29
16	86
18	78
62	50
75	88
87	2
38	76
40	21
48	55
93	68
79	56
67	63
97	49
32	75
93	45
61	78
60	54
82	44
89	84
2	24
46	75
96	33
22	47
7	97
6	37
96	4
28	52
40	91
44	58
70	71
78	13
64	16
14	53
56	66
57	51
60	90
67	47
44	98
51	3
20	80
54	54
82	97
29	7
21	74
16	11
46	84
51	23
14	35
57	66
7	81
43	27
82	54
21	89
84	33
20	89
18	59
51	76
38	95
94	97
75	76
24	71
35	99
94	1
33	33
49	37
74	59
29	5
88	73
30	12
70	16
67	86
2	10
89	42
58	5
40	77
69	32
37	47
19	41
10	28
22	10
37	86
91	81
97	99
34	74
81	85
30	43
85	78
52	58
62	23
87	7
24	88
25	86
22	39
90	62
28	66
76	76
64	52
27	96
24	83
19	8
94	53
51	66
28	43
5	51
25	90
21	84
11	87
16	62
36	94
15	36
10	89
73	21
24	91
100	55
84	88
26	85
34	16
51	49
37	6
64	82
29	83
73	48
48	11
54	48
10	89
87	37
66	45
4	9
6	26
92	11
96	47
72	81
97	22
94	18
70	17
75	63
33	14
28	2
32	5
52	94
96	22
100	24
10	76
97	47
37	50
8	29
57	76
9	90
68	73
86	7
31	69
15	90
44	86
32	15
40	76
93	20
65	60
70	42
21	84
94	92
47	30
60	7
84	55
61	1
54	66
9	21
60	71
1	51
28	31
74	57
55	2
20	68
30	44
87	15
61	27
50	57
52	67
90	15
60	1
11	48
72	1
83	14
53	69
65	51
60	93
55	47
38	2
3	50
51	98
25	49
6	60
64	61
77	77
66	19
5	20
13	61
92	44
100	12
49	75
94	87
94	15
22	100
81	61
94	89
6	5
44	51
61	33
72	32
67	18
51	72
16	30
47	60
16	87
37	58
83	32
26	28
35	38
13	56
43	16
24	38
28	49
5	50
97	44
26	58
96	28
75	73
59	32
72	7
64	64
94	49
85	83
35	60
71	95
92	85
2	68
44	24
98	82
34	92
63	16
3	61
66	71
36	23
50	97
4	37
62	39
17	79
4	3
11	5
23	25
31	20
22	18
32	6
96	60
61	55
60	90
4	65
67	66
59	95
42	86
76	38
14	30
68	29
66	85
63	41
49	24
44	70
20	53
26	37
7	75
98	52
21	15
40	94
20	74
78	76
4	17
42	96
17	96
82	14
1	80
14	99
75	41
98	64
90	89
54	16
80	53
37	92
10	22
25	82
48	97
79	86
53	16
25	84
5	11
94	17
94	91
49	94
43	85
39	38
21	5
76	70
99	57
80	40
30	42
32	5
49	82
58	100
23	87
45	61
7	10
64	93
3	79
92	87
20	88
87	6
11	82
75	89
71	6
22	82
14	65
42	98
27	67
62	100
37	62
85	16
36	98
97	65
57	88
89	98
16	20
14	11
59	50
51	72
77	65
55	55
64	89
27	75
29	51
15	54
8	8
91	97
30	5
93	56
65	46
83	16
56	89
71	86
66	85
8	95
26	59
60	40
61	56
19	29
56	78
98	51
12	9
80	24
4	19
83	96
99	50
66	55
81	75
81	38
57	13
53	14
57	70
91	59
47	96
27	89
12	44
51	84
72	45
38	43
64	61
23	91
89	64
55	49
61	7
36	1
60	98
29	81
32	66
70	26
39	1
37	41
42	99
5	12
57	94
46	93
74	16
100	95
55	64
66	17
79	90
41	93
68	82
45	17
58	61
61	13
91	13
81	47
72	68
57	71
9	69
37	24
39	78
89	71
46	39
67	45
43	16
17	100
46	64
92	90
22	93
23	41
26	82
5	67
58	51
76	56
24	66
65	51
40	41
63	91
10	29
49	47
82	55
69	95
35	9
95	31
94	60
84	5
76	77
99	81
91	36
45	76
94	56
38	49
26	53
74	84
33	99
45	83
33	40
41	84
46	80
11	48
28	23
34	57
69	64
81	32
15	30
76	53
47	5
32	79
73	18
81	1
12	10
4	79
42	84
31	19
22	45
15	95
29	59
28	88
47	35
85	53
88	96
53	61
6	88
90	12
52	59
71	64
6	67
98	50
86	11
5	43
2	54
91	73
87	100
8	36
97	10
92	87
49	35
2	93
24	37
28	4
31	72
90	68
79	74
81	85
53	63
75	50
65	57
98	86
90	31
64	34
8	79
34	98
44	60
15	47
95	91
1	75
11	22
56	23
83	60
85	24
6	90
26	12
38	32
96	67
86	98
39	88
53	14
44	22
49	31
74	73
68	69
100	69
10	99
100	56
62	90
47	89
45	37
38	89
99	19
51	60
78	98
81	16
6	8
84	12
92	83
48	51
82	33
92	23
49	89
75	70
8	82
68	26
64	2
56	58
33	11
24	92
59	17
27	61
63	47
40	92
83	58
15	31
56	33
51	93
52	62
79	21
10	20
93	48
58	87
9	95
12	5
53	45
8	4
24	22
43	71
49	1
25	73
67	29
1	51
22	99
66	80
1	56
1	54
3	51
44	33
62	90
75	73
26	16
48	49
37	17
7	80
59	57
52	94
59	47
37	27
86	86
71	11
1	72
75	28
78	46
68	93
57	43
71	52
95	76
86	58
45	34
41	34
91	2
71	92
99	3
1	58
14	87
88	21
32	56
92	91
40	95
28	3
74	55
6	4
39	86
97	2
5	99
68	90
32	8
68	37
72	85
63	84
42	19
95	52
37	11
72	84
71	68
47	22
87	45
91	65
95	87
11	12
26	83
49	80
66	36
45	87
26	38
47	36
92	91
19	43
41	94
100	1
6	47
28	73
91	3
91	19
31	9
96	23
98	26
32	30
14	18
36	76
75	98
44	70
36	24
47	69
18	20
58	82
22	33
31	37
9	12
7	30
36	45
23	48
47	39
26	71
39	27
83	21
73	100
74	89
97	14
53	90
85	35
19	22
59	88
68	8
43	48
70	35
83	88
77	74
26	45
32	75
41	25
24	33
16	49
99	64
63	1
52	78
78	37
43	59
41	65
94	97
33	60
97	89
30	43
30	68
83	61
23	34
11	35
18	84
28	3
74	10
70	92
53	7
91	75
38	5
20	8
44	14
33	96
28	74
69	84
33	99
7	63
77	71
42	49
93	82
36	33
66	5
71	61
36	40
16	17
22	11
44	1
98	88
44	6
27	41
10	17
6	53
98	52
28	78
9	14
6	23
74	59
71	82
25	16
57	36
34	62
81	29
96	11
34	12
7	69
43	73
27	17
42	72
28	38
1	70
5	64
79	56
68	67
21	89
15	35
50	9
35	24
88	42
73	64
54	82
17	84
11	33
27	53
82	82
88	73
47	8
23	1
2	7
4	6
11	58
32	46
8	36
12	18
79	13
19	80
55	95
81	52
19	86
67	64
47	82
93	50
36	78
96	34
31	73
94	98
98	3
2	74
5	70
13	21
79	63
37	29
89	90
72	27
82	68
90	76
35	48
74	76
83	44
83	45
39	30
12	87
69	82
67	4
11	59
97	66
54	22
28	24
53	57
29	16
95	75
13	90
25	28
95	50
22	14
8	80
92	41
78	23
79	69
81	44
4	85
27	100
52	73
79	90
3	35
96	92
82	58
48	98
75	35
14	28
3	75
79	92
89	52
1	43
9	55
85	37
48	52
4	95
77	67
78	94
88	45
86	26
8	56
16	98
85	70
33	33
33	98
22	39
14	26
19	55
45	70
8	4
46	1
35	34
97	35
41	75
52	28
87	9
4	36
98	9
5	10
81	79
5	72
70	27
20	75
20	36
19	32
52	23
35	58
35	20
21	90
87	20
42	8
76	61
59	17
15	33
35	58
23	54
100	87
37	63
19	58
44	86
62	52
55	85
20	72
60	14
54	29
62	95
72	89
73	71
69	15
37	33
32	61
67	53
41	18
12	13
30	54
82	54
55	73
43	91
80	45
67	8
18	24
16	53
29	69
26	33
37	46


97	83
97	92
6	6
66	56
38	29
73	56
2	75
100	17
95	66
99	47
63	12
58	41
86	20
23	22
18	4
74	40
89	21
38	94
100	39
65	50
49	61
56	83
29	54
95	78
42	30
44	56
6	4
42	34
96	53
82	3
86	30
29	31
20	81
62	59
1	48
13	22
39	27
56	85
17	95
4	19
44	100
13	20
52	62
53	52
76	65
37	12
17	79
38	77
49	19
35	16
46	32
28	88
3	20
96	4
57	68
43	69
42	63
